1056.0,304.0
1072.0,304.0
1040.0,320.0
1056.0,336.0
1040.0,336.0
1056.0,320.0
1072.0,320.0
1072.0,336.0
1184.0,208.0
1200.0,208.0
1216.0,208.0
1184.0,224.0
1200.0,224.0
1216.0,224.0
1184.0,240.0
1200.0,256.0
1184.0,256.0
1200.0,240.0
1216.0,240.0
1216.0,256.0
1600.0,192.0
1616.0,192.0
1632.0,192.0
1600.0,208.0
1616.0,208.0
1632.0,208.0
1600.0,224.0
1616.0,240.0
1600.0,240.0
1616.0,224.0
1632.0,224.0
1632.0,240.0
1440.0,176.0
1456.0,176.0
1472.0,176.0
1440.0,192.0
1456.0,192.0
1472.0,192.0
1440.0,208.0
1456.0,224.0
1440.0,224.0
1456.0,208.0
1472.0,208.0
1472.0,224.0
1120.0,240.0
1136.0,240.0
1152.0,240.0
1120.0,256.0
1136.0,256.0
1152.0,256.0
1120.0,272.0
1136.0,288.0
1120.0,288.0
1136.0,272.0
1152.0,272.0
1152.0,288.0
1520.0,224.0
1536.0,224.0
1552.0,224.0
1520.0,240.0
1536.0,240.0
1552.0,240.0
1520.0,256.0
1536.0,272.0
1520.0,272.0
1536.0,256.0
1552.0,256.0
1552.0,272.0
1072.0,496.0
1088.0,496.0
1104.0,496.0
1072.0,512.0
1088.0,512.0
1104.0,512.0
1072.0,528.0
1088.0,544.0
1072.0,544.0
1088.0,528.0
1104.0,528.0
1104.0,544.0
1200.0,512.0
1216.0,512.0
1232.0,512.0
1200.0,528.0
1216.0,528.0
1232.0,528.0
1200.0,544.0
1216.0,560.0
1200.0,560.0
1216.0,544.0
1232.0,544.0
1232.0,560.0
1360.0,464.0
1376.0,464.0
1392.0,464.0
1360.0,480.0
1376.0,480.0
1392.0,480.0
1360.0,496.0
1376.0,512.0
1360.0,512.0
1376.0,496.0
1392.0,496.0
1392.0,512.0
1456.0,416.0
1472.0,416.0
1488.0,416.0
1456.0,432.0
1472.0,432.0
1488.0,432.0
1456.0,448.0
1472.0,464.0
1456.0,464.0
1472.0,448.0
1488.0,448.0
1488.0,464.0
1472.0,336.0
1488.0,336.0
1504.0,336.0
1472.0,352.0
1488.0,352.0
1504.0,352.0
1472.0,368.0
1488.0,384.0
1472.0,384.0
1488.0,368.0
1504.0,368.0
1504.0,384.0
976.0,528.0
992.0,528.0
1008.0,528.0
976.0,544.0
992.0,544.0
1008.0,544.0
976.0,560.0
992.0,576.0
976.0,576.0
992.0,560.0
1008.0,560.0
1008.0,576.0
1568.0,512.0
1584.0,512.0
1600.0,512.0
1568.0,528.0
1584.0,528.0
1600.0,528.0
1568.0,544.0
1584.0,560.0
1568.0,560.0
1584.0,544.0
1600.0,544.0
1600.0,560.0
1664.0,416.0
1680.0,416.0
1696.0,416.0
1664.0,432.0
1680.0,432.0
1696.0,432.0
1664.0,448.0
1680.0,464.0
1664.0,464.0
1680.0,448.0
1696.0,448.0
1696.0,464.0
1680.0,192.0
1696.0,192.0
1712.0,192.0
1680.0,208.0
1696.0,208.0
1712.0,208.0
1680.0,224.0
1696.0,240.0
1680.0,240.0
1696.0,224.0
1712.0,224.0
1712.0,240.0
1680.0,32.0
1696.0,32.0
1712.0,32.0
1680.0,48.0
1696.0,48.0
1712.0,48.0
1680.0,64.0
1696.0,80.0
1680.0,80.0
1696.0,64.0
1712.0,64.0
1712.0,80.0
1264.0,208.0
1280.0,208.0
1296.0,208.0
1264.0,224.0
1280.0,224.0
1296.0,224.0
1264.0,240.0
1280.0,256.0
1264.0,256.0
1280.0,240.0
1296.0,240.0
1296.0,256.0
1104.0,416.0
1120.0,416.0
1136.0,416.0
1104.0,432.0
1120.0,432.0
1136.0,432.0
1104.0,448.0
1120.0,464.0
1104.0,464.0
1120.0,448.0
1136.0,448.0
1136.0,464.0
1264.0,704.0
1280.0,704.0
1296.0,704.0
1264.0,720.0
1280.0,720.0
1296.0,720.0
1264.0,736.0
1280.0,752.0
1264.0,752.0
1280.0,736.0
1296.0,736.0
1296.0,752.0
1376.0,672.0
1392.0,672.0
1408.0,672.0
1376.0,688.0
1392.0,688.0
1408.0,688.0
1376.0,704.0
1392.0,720.0
1376.0,720.0
1392.0,704.0
1408.0,704.0
1408.0,720.0
1392.0,800.0
1408.0,800.0
1424.0,800.0
1392.0,816.0
1408.0,816.0
1424.0,816.0
1392.0,832.0
1408.0,848.0
1392.0,848.0
1408.0,832.0
1424.0,832.0
1424.0,848.0
896.0,688.0
912.0,688.0
928.0,688.0
896.0,704.0
912.0,704.0
928.0,704.0
896.0,720.0
912.0,736.0
896.0,736.0
912.0,720.0
928.0,720.0
928.0,736.0
784.0,720.0
800.0,720.0
816.0,720.0
784.0,736.0
800.0,736.0
816.0,736.0
784.0,752.0
800.0,768.0
784.0,768.0
800.0,752.0
816.0,752.0
816.0,768.0
768.0,960.0
784.0,960.0
800.0,960.0
768.0,976.0
784.0,976.0
800.0,976.0
768.0,992.0
784.0,1008.0
768.0,1008.0
784.0,992.0
800.0,992.0
800.0,1008.0
832.0,1056.0
848.0,1056.0
864.0,1056.0
832.0,1072.0
848.0,1072.0
864.0,1072.0
832.0,1088.0
848.0,1104.0
832.0,1104.0
848.0,1088.0
864.0,1088.0
864.0,1104.0
880.0,976.0
896.0,976.0
912.0,976.0
880.0,992.0
896.0,992.0
912.0,992.0
880.0,1008.0
896.0,1024.0
880.0,1024.0
896.0,1008.0
912.0,1008.0
912.0,1024.0
1024.0,896.0
1040.0,896.0
1056.0,896.0
1024.0,912.0
1040.0,912.0
1056.0,912.0
1024.0,928.0
1040.0,944.0
1024.0,944.0
1040.0,928.0
1056.0,928.0
1056.0,944.0
1440.0,880.0
1456.0,880.0
1472.0,880.0
1440.0,896.0
1456.0,896.0
1472.0,896.0
1440.0,912.0
1456.0,928.0
1440.0,928.0
1456.0,912.0
1472.0,912.0
1472.0,928.0
1280.0,864.0
1296.0,864.0
1312.0,864.0
1280.0,880.0
1296.0,880.0
1312.0,880.0
1280.0,896.0
1296.0,912.0
1280.0,912.0
1296.0,896.0
1312.0,896.0
1312.0,912.0
960.0,928.0
976.0,928.0
992.0,928.0
960.0,944.0
976.0,944.0
992.0,944.0
960.0,960.0
976.0,976.0
960.0,976.0
976.0,960.0
992.0,960.0
992.0,976.0
1360.0,912.0
1376.0,912.0
1392.0,912.0
1360.0,928.0
1376.0,928.0
1392.0,928.0
1360.0,944.0
1376.0,960.0
1360.0,960.0
1376.0,944.0
1392.0,944.0
1392.0,960.0
912.0,1184.0
928.0,1184.0
944.0,1184.0
912.0,1200.0
928.0,1200.0
944.0,1200.0
912.0,1216.0
928.0,1232.0
912.0,1232.0
928.0,1216.0
944.0,1216.0
944.0,1232.0
1040.0,1200.0
1056.0,1200.0
1072.0,1200.0
1040.0,1216.0
1056.0,1216.0
1072.0,1216.0
1040.0,1232.0
1056.0,1248.0
1040.0,1248.0
1056.0,1232.0
1072.0,1232.0
1072.0,1248.0
1200.0,1152.0
1216.0,1152.0
1232.0,1152.0
1200.0,1168.0
1216.0,1168.0
1232.0,1168.0
1200.0,1184.0
1216.0,1200.0
1200.0,1200.0
1216.0,1184.0
1232.0,1184.0
1232.0,1200.0
1296.0,1104.0
1312.0,1104.0
1328.0,1104.0
1296.0,1120.0
1312.0,1120.0
1328.0,1120.0
1296.0,1136.0
1312.0,1152.0
1296.0,1152.0
1312.0,1136.0
1328.0,1136.0
1328.0,1152.0
1312.0,1024.0
1328.0,1024.0
1344.0,1024.0
1312.0,1040.0
1328.0,1040.0
1344.0,1040.0
1312.0,1056.0
1328.0,1072.0
1312.0,1072.0
1328.0,1056.0
1344.0,1056.0
1344.0,1072.0
816.0,1216.0
832.0,1216.0
848.0,1216.0
816.0,1232.0
832.0,1232.0
848.0,1232.0
816.0,1248.0
832.0,1264.0
816.0,1264.0
832.0,1248.0
848.0,1248.0
848.0,1264.0
1408.0,1200.0
1424.0,1200.0
1440.0,1200.0
1408.0,1216.0
1424.0,1216.0
1440.0,1216.0
1408.0,1232.0
1424.0,1248.0
1408.0,1248.0
1424.0,1232.0
1440.0,1232.0
1440.0,1248.0
1504.0,1104.0
1520.0,1104.0
1536.0,1104.0
1504.0,1120.0
1520.0,1120.0
1536.0,1120.0
1504.0,1136.0
1520.0,1152.0
1504.0,1152.0
1520.0,1136.0
1536.0,1136.0
1536.0,1152.0
1520.0,880.0
1536.0,880.0
1552.0,880.0
1520.0,896.0
1536.0,896.0
1552.0,896.0
1520.0,912.0
1536.0,928.0
1520.0,928.0
1536.0,912.0
1552.0,912.0
1552.0,928.0
1520.0,720.0
1536.0,720.0
1552.0,720.0
1520.0,736.0
1536.0,736.0
1552.0,736.0
1520.0,752.0
1536.0,768.0
1520.0,768.0
1536.0,752.0
1552.0,752.0
1552.0,768.0
1104.0,896.0
1120.0,896.0
1136.0,896.0
1104.0,912.0
1120.0,912.0
1136.0,912.0
1104.0,928.0
1120.0,944.0
1104.0,944.0
1120.0,928.0
1136.0,928.0
1136.0,944.0
944.0,1104.0
960.0,1104.0
976.0,1104.0
944.0,1120.0
960.0,1120.0
976.0,1120.0
944.0,1136.0
960.0,1152.0
944.0,1152.0
960.0,1136.0
976.0,1136.0
976.0,1152.0
2224.0,208.0
2240.0,208.0
2256.0,208.0
2224.0,224.0
2240.0,224.0
2256.0,224.0
2224.0,240.0
2240.0,256.0
2224.0,256.0
2240.0,240.0
2256.0,240.0
2256.0,256.0
2336.0,176.0
2352.0,176.0
2368.0,176.0
2336.0,192.0
2352.0,192.0
2368.0,192.0
2336.0,208.0
2352.0,224.0
2336.0,224.0
2352.0,208.0
2368.0,208.0
2368.0,224.0
2352.0,304.0
2368.0,304.0
2384.0,304.0
2352.0,320.0
2368.0,320.0
2384.0,320.0
2352.0,336.0
2368.0,352.0
2352.0,352.0
2368.0,336.0
2384.0,336.0
2384.0,352.0
1856.0,192.0
1872.0,192.0
1888.0,192.0
1856.0,208.0
1872.0,208.0
1888.0,208.0
1856.0,224.0
1872.0,240.0
1856.0,240.0
1872.0,224.0
1888.0,224.0
1888.0,240.0
1744.0,224.0
1760.0,224.0
1776.0,224.0
1744.0,240.0
1760.0,240.0
1776.0,240.0
1744.0,256.0
1760.0,272.0
1744.0,272.0
1760.0,256.0
1776.0,256.0
1776.0,272.0
1728.0,464.0
1744.0,464.0
1760.0,464.0
1728.0,480.0
1744.0,480.0
1760.0,480.0
1728.0,496.0
1744.0,512.0
1728.0,512.0
1744.0,496.0
1760.0,496.0
1760.0,512.0
1792.0,560.0
1808.0,560.0
1824.0,560.0
1792.0,576.0
1808.0,576.0
1824.0,576.0
1792.0,592.0
1808.0,608.0
1792.0,608.0
1808.0,592.0
1824.0,592.0
1824.0,608.0
1840.0,480.0
1856.0,480.0
1872.0,480.0
1840.0,496.0
1856.0,496.0
1872.0,496.0
1840.0,512.0
1856.0,528.0
1840.0,528.0
1856.0,512.0
1872.0,512.0
1872.0,528.0
1984.0,400.0
2000.0,400.0
2016.0,400.0
1984.0,416.0
2000.0,416.0
2016.0,416.0
1984.0,432.0
2000.0,448.0
1984.0,448.0
2000.0,432.0
2016.0,432.0
2016.0,448.0
2400.0,384.0
2416.0,384.0
2432.0,384.0
2400.0,400.0
2416.0,400.0
2432.0,400.0
2400.0,416.0
2416.0,432.0
2400.0,432.0
2416.0,416.0
2432.0,416.0
2432.0,432.0
2240.0,368.0
2256.0,368.0
2272.0,368.0
2240.0,384.0
2256.0,384.0
2272.0,384.0
2240.0,400.0
2256.0,416.0
2240.0,416.0
2256.0,400.0
2272.0,400.0
2272.0,416.0
1920.0,432.0
1936.0,432.0
1952.0,432.0
1920.0,448.0
1936.0,448.0
1952.0,448.0
1920.0,464.0
1936.0,480.0
1920.0,480.0
1936.0,464.0
1952.0,464.0
1952.0,480.0
2320.0,416.0
2336.0,416.0
2352.0,416.0
2320.0,432.0
2336.0,432.0
2352.0,432.0
2320.0,448.0
2336.0,464.0
2320.0,464.0
2336.0,448.0
2352.0,448.0
2352.0,464.0
1872.0,688.0
1888.0,688.0
1904.0,688.0
1872.0,704.0
1888.0,704.0
1904.0,704.0
1872.0,720.0
1888.0,736.0
1872.0,736.0
1888.0,720.0
1904.0,720.0
1904.0,736.0
2000.0,704.0
2016.0,704.0
2032.0,704.0
2000.0,720.0
2016.0,720.0
2032.0,720.0
2000.0,736.0
2016.0,752.0
2000.0,752.0
2016.0,736.0
2032.0,736.0
2032.0,752.0
2160.0,656.0
2176.0,656.0
2192.0,656.0
2160.0,672.0
2176.0,672.0
2192.0,672.0
2160.0,688.0
2176.0,704.0
2160.0,704.0
2176.0,688.0
2192.0,688.0
2192.0,704.0
2256.0,608.0
2272.0,608.0
2288.0,608.0
2256.0,624.0
2272.0,624.0
2288.0,624.0
2256.0,640.0
2272.0,656.0
2256.0,656.0
2272.0,640.0
2288.0,640.0
2288.0,656.0
2272.0,528.0
2288.0,528.0
2304.0,528.0
2272.0,544.0
2288.0,544.0
2304.0,544.0
2272.0,560.0
2288.0,576.0
2272.0,576.0
2288.0,560.0
2304.0,560.0
2304.0,576.0
1776.0,720.0
1792.0,720.0
1808.0,720.0
1776.0,736.0
1792.0,736.0
1808.0,736.0
1776.0,752.0
1792.0,768.0
1776.0,768.0
1792.0,752.0
1808.0,752.0
1808.0,768.0
2368.0,704.0
2384.0,704.0
2400.0,704.0
2368.0,720.0
2384.0,720.0
2400.0,720.0
2368.0,736.0
2384.0,752.0
2368.0,752.0
2384.0,736.0
2400.0,736.0
2400.0,752.0
2464.0,608.0
2480.0,608.0
2496.0,608.0
2464.0,624.0
2480.0,624.0
2496.0,624.0
2464.0,640.0
2480.0,656.0
2464.0,656.0
2480.0,640.0
2496.0,640.0
2496.0,656.0
2480.0,384.0
2496.0,384.0
2512.0,384.0
2480.0,400.0
2496.0,400.0
2512.0,400.0
2480.0,416.0
2496.0,432.0
2480.0,432.0
2496.0,416.0
2512.0,416.0
2512.0,432.0
2480.0,224.0
2496.0,224.0
2512.0,224.0
2480.0,240.0
2496.0,240.0
2512.0,240.0
2480.0,256.0
2496.0,272.0
2480.0,272.0
2496.0,256.0
2512.0,256.0
2512.0,272.0
2064.0,400.0
2080.0,400.0
2096.0,400.0
2064.0,416.0
2080.0,416.0
2096.0,416.0
2064.0,432.0
2080.0,448.0
2064.0,448.0
2080.0,432.0
2096.0,432.0
2096.0,448.0
1904.0,608.0
1920.0,608.0
1936.0,608.0
1904.0,624.0
1920.0,624.0
1936.0,624.0
1904.0,640.0
1920.0,656.0
1904.0,656.0
1920.0,640.0
1936.0,640.0
1936.0,656.0
2112.0,832.0
2128.0,832.0
2144.0,832.0
2112.0,848.0
2128.0,848.0
2144.0,848.0
2112.0,864.0
2128.0,880.0
2112.0,880.0
2128.0,864.0
2144.0,864.0
2144.0,880.0
2224.0,800.0
2240.0,800.0
2256.0,800.0
2224.0,816.0
2240.0,816.0
2256.0,816.0
2224.0,832.0
2240.0,848.0
2224.0,848.0
2240.0,832.0
2256.0,832.0
2256.0,848.0
2240.0,928.0
2256.0,928.0
2272.0,928.0
2240.0,944.0
2256.0,944.0
2272.0,944.0
2240.0,960.0
2256.0,976.0
2240.0,976.0
2256.0,960.0
2272.0,960.0
2272.0,976.0
1744.0,816.0
1760.0,816.0
1776.0,816.0
1744.0,832.0
1760.0,832.0
1776.0,832.0
1744.0,848.0
1760.0,864.0
1744.0,864.0
1760.0,848.0
1776.0,848.0
1776.0,864.0
1632.0,848.0
1648.0,848.0
1664.0,848.0
1632.0,864.0
1648.0,864.0
1664.0,864.0
1632.0,880.0
1648.0,896.0
1632.0,896.0
1648.0,880.0
1664.0,880.0
1664.0,896.0
1616.0,1088.0
1632.0,1088.0
1648.0,1088.0
1616.0,1104.0
1632.0,1104.0
1648.0,1104.0
1616.0,1120.0
1632.0,1136.0
1616.0,1136.0
1632.0,1120.0
1648.0,1120.0
1648.0,1136.0
1680.0,1184.0
1696.0,1184.0
1712.0,1184.0
1680.0,1200.0
1696.0,1200.0
1712.0,1200.0
1680.0,1216.0
1696.0,1232.0
1680.0,1232.0
1696.0,1216.0
1712.0,1216.0
1712.0,1232.0
1728.0,1104.0
1744.0,1104.0
1760.0,1104.0
1728.0,1120.0
1744.0,1120.0
1760.0,1120.0
1728.0,1136.0
1744.0,1152.0
1728.0,1152.0
1744.0,1136.0
1760.0,1136.0
1760.0,1152.0
1872.0,1024.0
1888.0,1024.0
1904.0,1024.0
1872.0,1040.0
1888.0,1040.0
1904.0,1040.0
1872.0,1056.0
1888.0,1072.0
1872.0,1072.0
1888.0,1056.0
1904.0,1056.0
1904.0,1072.0
2288.0,1008.0
2304.0,1008.0
2320.0,1008.0
2288.0,1024.0
2304.0,1024.0
2320.0,1024.0
2288.0,1040.0
2304.0,1056.0
2288.0,1056.0
2304.0,1040.0
2320.0,1040.0
2320.0,1056.0
2128.0,992.0
2144.0,992.0
2160.0,992.0
2128.0,1008.0
2144.0,1008.0
2160.0,1008.0
2128.0,1024.0
2144.0,1040.0
2128.0,1040.0
2144.0,1024.0
2160.0,1024.0
2160.0,1040.0
1808.0,1056.0
1824.0,1056.0
1840.0,1056.0
1808.0,1072.0
